Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
STPG4	C2orf61, FLJ40172	ENSG00000239605	Q8N801	Nucleoplasm
STRADA	LYK5, NY-BR-96, Stlk, STRAD	ENSG00000266173	Q7RTN6	Nucleoplasm, Cytosol
STRADB	ALS2CR2, CALS-21, ILPIP, ILPIPA, PAPK	ENSG00000082146	Q9C0K7	Cytosol
STRAP	MAWD, pt-wd, UNRIP	ENSG00000023734	Q9Y3F4	Cytosol
STRIP1	FAM40A, FAR11A, FLJ14743, KIAA1761	ENSG00000143093	Q5VSL9	Cytosol
STRIP2	FAM40B, FAR11B, KIAA1170	ENSG00000128578	Q9ULQ0	Cytosol
STRN	PPP2R6A, STRN1	ENSG00000115808	O43815	Cytosol
STRN3	PPP2R6B, S/G2NA, SG2NA	ENSG00000196792	Q13033	Cytosol
STRN4	PPP2R6C, ZIN	ENSG00000090372	Q9NRL3	Cytosol
STT3A	ITM1, MGC9042, STT3-A, TMC	ENSG00000134910	P46977	Nucleoplasm, Cytosol
STUB1	CHIP, HSPABP2, NY-CO-7, SDCCAG7, UBOX1	ENSG00000103266	Q9UNE7	Nucleoplasm, Cytosol
STUM	C1orf95, DKFZp761P211	ENSG00000203685	Q69YW2	Cytosol
STX17	FLJ20651	ENSG00000136874	P56962	Nucleoli, Cytosol
STX19	MGC21382	ENSG00000178750	Q8N4C7	Intermediate filaments
STX2	EPIM, EPM, STX2A, STX2B, STX2C	ENSG00000111450	P32856	Nucleoplasm
STX8	CARB	ENSG00000170310	Q9UNK0	Golgi apparatus
STXBP1	hUNC18, MUNC18-1, rbSec1, UNC18	ENSG00000136854	P61764	Nucleoplasm, Cytosol
STXBP2	Hunc18b, UNC18B	ENSG00000076944	Q15833	Cytosol
STXBP3	UNC-18C	ENSG00000116266	O00186	Nucleoplasm
STXBP4	MGC50337, Synip	ENSG00000166263	Q6ZWJ1	Plasma membrane
STXBP5	LLGL3, tomosyn	ENSG00000164506	Q5T5C0	Cytosol
SUCO	C1orf9, CH1, OPT, SLP1	ENSG00000094975	Q9UBS9	Nucleoli fibrillar center, Cytosol
SUDS3	FLJ00052, SAP45, SDS3	ENSG00000111707	Q9H7L9	Nuclear bodies, Cytosol
SUGT1	SGT1	ENSG00000165416	Q9Y2Z0	Nucleoplasm, Cytosol
SULT1C4	SULT1C, SULT1C2	ENSG00000198075	O75897	Cytosol
SULT1E1	EST, STE	ENSG00000109193	P49888	Nuclear membrane, Cytosol
SULT2A1	DHEA-ST, STD	ENSG00000105398	Q06520	Cytosol
SULT2B1	HSST2	ENSG00000088002	O00204	Vesicles, Cytosol
SUPT6H	KIAA0162, SPT6H	ENSG00000109111	Q7KZ85	Nucleoplasm, Cytosol
SV2A	KIAA0736, SV2	ENSG00000159164	Q7L0J3	Cytosol
SVBP	CCDC23, MGC45441	ENSG00000177868	Q8N300	Nucleoplasm, Nuclear bodies, Cytosol
SVIL		ENSG00000197321	O95425	Plasma membrane
SWI5	bA395P17.9, C9orf119, SAE3	ENSG00000175854	Q1ZZU3	Nucleoplasm, Cytosol
SWT1	C1orf26, FLJ20121, HsSwt1	ENSG00000116668	Q5T5J6	Cytosol
SYAP1	FLJ14495, PRO3113	ENSG00000169895	Q96A49	Golgi apparatus
SYCE1	bA108K14.6, C10orf94, CT76	ENSG00000171772	Q8N0S2	Nucleoplasm
SYCP2	SCP2	ENSG00000196074	Q9BX26	Nucleoplasm
SYDE1	7h3, FLJ13511, SYD1	ENSG00000105137	Q6ZW31	Nucleoplasm
SYK		ENSG00000165025	P43405	Plasma membrane, Cytosol
SYMPK	SPK, SYM	ENSG00000125755	Q92797	Nucleoplasm
SYNCRIP	dJ3J17.2, GRY-RBP, hnRNP-Q, HNRNPQ, HNRPQ1, NSAP1	ENSG00000135316	O60506	Nucleoplasm
SYNGR1		ENSG00000100321	O43759	Cytosol
SYNJ1	INPP5G, PARK20	ENSG00000159082	O43426	Nucleoplasm, Cytosol
SYNJ2	INPP5H	ENSG00000078269	O15056	Microtubules
SYNPO	KIAA1029	ENSG00000171992	Q8N3V7	Nucleoplasm, Cytosol
SYNPO2L	FLJ12921	ENSG00000166317	Q9H987	Nuclear speckles
SYNRG	AP1GBP1, MGC104959, SYNG	ENSG00000275066	Q9UMZ2	Cytosol
SYPL2	Mg29	ENSG00000143028	Q5VXT5	Cytosol
SYT16	CHR14SYT, Strep14, SYT14L, yt14r	ENSG00000139973	Q17RD7	Cytosol
SYT17		ENSG00000103528	Q9BSW7	Nucleoplasm, Cytosol
SYTL5		ENSG00000147041	Q8TDW5	Nucleoplasm
SZRD1	C1orf144, DKFZp566C0424	ENSG00000055070	Q7Z422	Nucleoplasm, Cytosol
TAB1	MAP3K7IP1	ENSG00000100324	Q15750	Nuclear speckles
TAB3	MAP3K7IP3	ENSG00000157625	Q8N5C8	Nuclear speckles, Cytosol
TACC1		ENSG00000147526	O75410	Cytosol
TACC2	AZU-1	ENSG00000138162	O95359	Nucleoplasm, Cytosol
TACC3	ERIC1	ENSG00000013810	Q9Y6A5	Mitotic spindle, Centriolar satellite, Cytosol
TADA1	ADA1, hADA1, HFI1, STAF42, TADA1L	ENSG00000152382	Q96BN2	Nucleoplasm
TAF6	MGC:8964, TAF2E, TAFII70, TAFII80, TAFII85	ENSG00000106290	P49848	Nucleoplasm
TAGAP	ARHGAP47, FLJ32631, IDDM21	ENSG00000164691	Q8N103	Cytosol
TAGLN	DKFZp686P11128, SM22, SMCC, TAGLN1, WS3-10	ENSG00000149591	Q01995	Microtubules, Mitochondria
TAGLN2	HA1756, KIAA0120	ENSG00000158710	P37802	Cytosol
TAL2	bHLHa19	ENSG00000186051	Q16559	Cytosol
TALDO1		ENSG00000177156	P37837	Nucleoplasm
TAMM41	C3orf31, DKFZp434E0519, MGC16471	ENSG00000144559	Q96BW9	Cytosol
TANC2	DKFZP564D166, FLJ10215, FLJ11824, KIAA1148, KIAA1636, rols, ROLSA	ENSG00000170921	Q9HCD6	Cytosol
TANGO6	FLJ12688, KIAA1746, TMCO7	ENSG00000103047	Q9C0B7	Golgi apparatus
TANK	I-TRAF, TRAF2	ENSG00000136560	Q92844	Cytosol
TAOK2	KIAA0881, MAP3K17, PSK, PSK1, TAO1, TAO2	ENSG00000149930	Q9UL54	Nucleoplasm, Cytosol
TARS		ENSG00000113407	P26639	Cytosol
TARS2	FLJ12528, TARSL1	ENSG00000143374	Q9BW92	Nucleoplasm, Cytosol
TARSL2	FLJ25005	ENSG00000185418	A2RTX5	Cytosol
TAX1BP1	CALCOCO3, TXBP151	ENSG00000106052	Q86VP1	Cytosol
TBC1D15	DKFZp761D0223, FLJ12085	ENSG00000121749	Q8TC07	Mitochondria, Cytosol
TBC1D2	Armus, PARIS1, TBC1D2A	ENSG00000095383	Q9BYX2	Nucleoplasm, Cytosol
TBC1D22B	C6orf197, dJ744I24.2, FLJ20337	ENSG00000065491	Q9NU19	Nucleoplasm, Cytosol
TBC1D2B	KIAA1055	ENSG00000167202	Q9UPU7	Cytosol
TBC1D30	KIAA0984	ENSG00000111490	Q9Y2I9	Plasma membrane
TBC1D4	AS160, DKFZp779C0666, KIAA0603	ENSG00000136111	O60343	Cytosol
TBC1D8B	FLJ20298, GRAMD8B, RP11-321G1.1	ENSG00000133138	Q0IIM8	Cytosol
TBC1D9	GRAMD9, KIAA0882, MDR1	ENSG00000109436	Q6ZT07	Cytosol
TBCB	CG22, CKAP1, CKAPI	ENSG00000105254	Q99426	Cytosol
TBCC	CFC	ENSG00000124659	Q15814	Cytosol
TBCEL	LRRC35, MGC10233	ENSG00000154114	Q5QJ74	Cytosol
TBL2	DKFZP43N024, WBSCR13, WS-betaTRP	ENSG00000106638	Q9Y4P3	Cytosol
TBX2		ENSG00000121068	Q13207	Nucleoplasm
TBX3	TBX3-ISO, UMS, XHL	ENSG00000135111	O15119	Nucleoplasm
TCEAL2	my048, MY0876G05, WEX1	ENSG00000184905	Q9H3H9	Nuclear speckles
TCEAL5	WEX4	ENSG00000204065	Q5H9L2	Nucleoplasm
TCEAL9	DKFZp313K1940, WBP5, WEX6	ENSG00000185222	Q9UHQ7	Nucleoplasm, Cytosol
TCF4	bHLHb19, E2-2, ITF2, SEF2-1B	ENSG00000196628	P15884	Nucleoplasm, Cytosol
TCF7L1	TCF3	ENSG00000152284	Q9HCS4	Nucleoplasm
TCF7L2	TCF-4, TCF4	ENSG00000148737	Q9NQB0	Nucleoplasm
TCHP	MGC10854, TpMs	ENSG00000139437	Q9BT92	Plasma membrane, Centrosome, Cytosol
TCIM	C8orf4, hTC-1, TC-1, TC1	ENSG00000176907	Q9NR00	Nucleoplasm
TCL1A	TCL1	ENSG00000100721	P56279	Endoplasmic reticulum, Cytosol
TCL1B	TML1	ENSG00000213231	O95988	Cytosol
TCN2	D22S676, D22S750, TC2	ENSG00000185339	P20062	Cytosol
TCP11L1	FLJ11336	ENSG00000176148	Q9NUJ3	Cytosol
TCTA		ENSG00000145022	P57738	Cytosol
TCTEX1D2	MGC33212	ENSG00000213123	Q8WW35	Cytosol
TDGF1	CR, CRIPTO, Cripto-1	ENSG00000241186	P13385	Vesicles
TDO2	TDO, TPH2	ENSG00000151790	P48775	Plasma membrane, Cytosol
TDRD3	FLJ21007	ENSG00000083544	Q9H7E2	Nucleoplasm
TDRKH	TDRD2	ENSG00000182134	Q9Y2W6	Cytosol
TDRP	C8orf42, INM01, TDRP1, TDRP2	ENSG00000180190	Q86YL5	Vesicles, Cytosol
TEDC1	C14orf80	ENSG00000185347	Q86SX3	Golgi apparatus
TELO2	hCLK2, KIAA0683, TEL2	ENSG00000100726	Q9Y4R8	Nuclear bodies, Cytosol
TERT	EST2, hEST2, TCS1, TP2, TRT	ENSG00000164362	O14746	Nucleoplasm
TES	DKFZP586B2022, TESS-2, TESTIN	ENSG00000135269	Q9UGI8	Focal adhesion sites, Cytosol
TESC	CHP3, FLJ20607, TSC	ENSG00000088992	Q96BS2	Nucleoplasm
TET3	hCG_40738, MGC22014	ENSG00000187605	O43151	Nucleoplasm
TEX14	CT113	ENSG00000121101	Q8IWB6	Plasma membrane, Cytosol
TEX15	CT42	ENSG00000133863	Q9BXT5	Nucleoplasm, Cytosol
TEX261	MGC32043, TEG-261	ENSG00000144043	Q6UWH6	Nucleoplasm, Cytosol
TEX264	FLJ13935, ZSIG11	ENSG00000164081	Q9Y6I9	Nucleoli, Cytosol
TEX9		ENSG00000151575	Q8N6V9	Cytosol
TFCP2	CP2, LBP-1C, LSF, TFCP2C	ENSG00000135457	Q12800	Nucleoplasm
TFDP1	DILC, Dp-1, DP1, DRTF1	ENSG00000198176	Q14186	Nucleoplasm
TFE3	bHLHe33, TFEA	ENSG00000068323	P19532	Nucleoplasm, Cytosol
TFG	FLJ36137, SPG57, TF6	ENSG00000114354	Q92734	Vesicles
TFIP11	DKFZP434B194, Spp382, TIP39	ENSG00000100109	Q9UBB9	Nucleoplasm
TFPI	EPI, LACI, TFI, TFPI1	ENSG00000003436	P10646	Cytosol
TGDS	SDR2E1, TDPGD	ENSG00000088451	O95455	Nucleoplasm
TGFB1	CED, DPD1, TGFB, TGFbeta	ENSG00000105329	P01137	Golgi apparatus
TGFB1I1	ARA55, Hic-5, TSC-5	ENSG00000140682	O43294	Focal adhesion sites
TGFBR3	betaglycan, BGCAN	ENSG00000069702	Q03167	Cytosol
TGM2	TGC	ENSG00000198959	P21980	Cytosol
TGS1	NCOA6IP, PIMT	ENSG00000137574	Q96RS0	Cytosol
TH	DYT5b	ENSG00000180176	P07101	Cytosol
THADA	ARMC13, FLJ21877, GITA, KIAA1767	ENSG00000115970	Q6YHU6	Cytosol
THAP10		ENSG00000129028	Q9P2Z0	Nucleoplasm, Cytosol
THAP11	CTG-B43a, CTG-B45d, HRIHFB2206	ENSG00000168286	Q96EK4	Nucleoplasm
THBD	CD141	ENSG00000178726	P07204	Nucleoplasm, Cytosol
THBS2	TSP2	ENSG00000186340	P35442	Plasma membrane
THEM6	C8orf55, DSCD75	ENSG00000130193	Q8WUY1	Nuclear speckles, Cytosol
THNSL1	FLJ22002, TSH1	ENSG00000185875	Q8IYQ7	Nuclear bodies
THOC7	FLJ23445, fSAP24, NIF3L1BP1	ENSG00000163634	Q6I9Y2	Nuclear speckles, Cytosol
THOP1		ENSG00000172009	P52888	Cytosol
THRA	AR7, EAR-7.1/EAR-7.2, ERBA, ERBA1, NR1A1, THRA1, THRA2, THRA3	ENSG00000126351	P10827	Cytosol
THSD1	TMTSP	ENSG00000136114	Q9NS62	Cytosol
THSD7B	KIAA1679	ENSG00000144229	Q9C0I4	Nucleoplasm
THUMPD1	FLJ20274, Tan1	ENSG00000066654	Q9NXG2	Cytosol
THUMPD3	DKFZP434F091	ENSG00000134077	Q9BV44	Cytosol
THYN1	THY28	ENSG00000151500	Q9P016	Nucleoplasm, Nucleoli fibrillar center
TIA1		ENSG00000116001	P31483	Nucleoplasm
TIAM1		ENSG00000156299	Q13009	Nucleoplasm, Cell Junctions
TIAM2	STEF	ENSG00000146426	Q8IVF5	Nucleoplasm, Nucleoli fibrillar center
TIFA	MGC20791, T2BP, T6BP, TIFAA	ENSG00000145365	Q96CG3	Nucleoplasm, Nucleoli
TIGAR	C12orf5	ENSG00000078237	Q9NQ88	Cytosol
TIGD4		ENSG00000169989	Q8IY51	Cytosol
TIGD7	Sancho	ENSG00000140993	Q6NT04	Plasma membrane, Cytosol
TIPRL	dJ69E11.3, MGC3794, TIP41, TIPRL1	ENSG00000143155	O75663	Vesicles, Cytosol
TIRAP	Mal, wyatt	ENSG00000150455	P58753	Nucleoplasm, Cytokinetic bridge, Cytosol
TKFC	DAK, DKFZP586B1621, NET45	ENSG00000149476	Q3LXA3	Nucleoplasm, Cytosol
TKTL1	TKR, TKT2	ENSG00000007350	P51854	Cytosol
TLDC1	KIAA1609	ENSG00000140950	Q6P9B6	Cytosol
TLN1	ILWEQ, TLN	ENSG00000137076	Q9Y490	Focal adhesion sites, Cytosol
TLN2	ILWEQ, KIAA0320	ENSG00000171914	Q9Y4G6	Focal adhesion sites, Cytosol
TLR10	CD290	ENSG00000174123	Q9BXR5	Cytosol
TLR5	FLJ10052, MGC126430, MGC126431, SLEB1, TIL3	ENSG00000187554	O60602	Golgi apparatus
TM2D3	BLP2, FLJ22604	ENSG00000184277	Q9BRN9	Nucleoplasm
TM4SF18	L6D	ENSG00000163762	Q96CE8	Vesicles
TM4SF4	il-TMP	ENSG00000169903	P48230	Plasma membrane
TM7SF3		ENSG00000064115	Q9NS93	Cytosol
TMC3		ENSG00000188869	Q7Z5M5	Cytosol
TMCO3	C13orf11, FLJ20623	ENSG00000150403	Q6UWJ1	Cytosol
TMEM101	FLJ23987, MGC4251	ENSG00000091947	Q96IK0	Nucleoplasm
TMEM108	CT124, MGC3040	ENSG00000144868	Q6UXF1	Plasma membrane, Cytosol
TMEM109	MGC5508	ENSG00000110108	Q9BVC6	Nuclear membrane, Cytosol
TMEM110-MUSTN1		ENSG00000248592		Cytosol
TMEM120B		ENSG00000188735	A0PK00	Nucleoli fibrillar center
TMEM121	hole, MGC4659, TMEM121A	ENSG00000184986	Q9BTD3	Cytosol
TMEM123	KCT3, PORIMIN	ENSG00000152558	Q8N131	Golgi apparatus
TMEM125	MGC17299	ENSG00000179178	Q96AQ2	Midbody, Cytosol
TMEM126A	DKFZp586C1924, OPA7	ENSG00000171202	Q9H061	Cytosol
TMEM132C	DKFZp761O2018, PPP1R152	ENSG00000181234	Q8N3T6	Centrosome, Cytosol
TMEM132E	DFNB99	ENSG00000181291	Q6IEE7	Nucleoplasm, Golgi apparatus
TMEM134	FLJ21749	ENSG00000172663	Q9H6X4	Cytosol
TMEM136	MGC17839	ENSG00000181264	Q6ZRR5	Vesicles
TMEM151A	MGC33486, TMEM151	ENSG00000179292	Q8N4L1	Nucleoli
TMEM161A	FLJ20422, FLJ39645	ENSG00000064545	Q9NX61	Cytosol
TMEM168	DKFZp564C012, FLJ13576	ENSG00000146802	Q9H0V1	Golgi apparatus
TMEM169	FLJ34263	ENSG00000163449	Q96HH4	Nucleoplasm, Cytosol
TMEM173	ERIS, FLJ38577, MITA, MPYS, NET23, STING	ENSG00000184584	Q86WV6	Cytosol
TMEM184B	C22orf5, DKFZP586A1024, FM08, HS5O6A	ENSG00000198792	Q9Y519	Golgi apparatus, Cytosol
TMEM187	CXorf12, DXS9878E, ITBA1	ENSG00000177854	Q14656	Nucleoli, Cytosol
TMEM214	FLJ20254	ENSG00000119777	Q6NUQ4	Endoplasmic reticulum, Golgi apparatus, Cytosol
TMEM218		ENSG00000150433	A2RU14	Plasma membrane, Cytosol
TMEM222	C1orf160, DKFZP564D0478	ENSG00000186501	Q9H0R3	Plasma membrane, Cytosol
TMEM245	C9orf5, CG-2	ENSG00000106771	Q9H330	Plasma membrane, Cytosol
TMEM258	C11orf10	ENSG00000134825	P61165	Cytosol
TMEM260	C14orf101, FLJ20392	ENSG00000070269	Q9NX78	Nucleoplasm, Cytosol
TMEM266	C15orf27, FLJ38190	ENSG00000169758	Q2M3C6	Plasma membrane, Cytosol
TMEM268	C9orf91, DKFZp547P234, FLJ38045	ENSG00000157693	Q5VZI3	Plasma membrane, Cytosol
TMEM35A	FLJ14084, TMEM35	ENSG00000126950	Q53FP2	Vesicles
TMEM37	PR, PR1	ENSG00000171227	Q8WXS4	Nucleoli fibrillar center
TMEM40	FLJ11036	ENSG00000088726	Q8WWA1	Cytosol
TMEM41A	MGC15397	ENSG00000163900	Q96HV5	Nucleoplasm
TMEM44	DKFZp686O18124	ENSG00000145014	Q2T9K0	Cytosol
TMEM50A	SMP1	ENSG00000183726	O95807	Plasma membrane, Cytosol
TMEM51	C1orf72, FLJ10199	ENSG00000171729	Q9NW97	Nucleoplasm, Cytosol
TMEM74	FLJ30668, NET36	ENSG00000164841	Q96NL1	Cytosol
TMEM82		ENSG00000162460	A0PJX8	Nucleoplasm
TMIE	DFNB6	ENSG00000181585	Q8NEW7	Vesicles, Cytosol
TMOD3	UTMOD	ENSG00000138594	Q9NYL9	Cytosol
TMPRSS4	MT-SP2, TMPRSS3	ENSG00000137648	Q9NRS4	Nucleoplasm
TMSB4X	TB4X, TMSB4	ENSG00000205542	P62328	Nucleoplasm, Vesicles, Cytosol
TMTC1	ARG99, FLJ31400, FLJ41625, OLF	ENSG00000133687	Q8IUR5	Nucleoplasm, Cytosol
TMUB1	C7orf21, SB144	ENSG00000164897	Q9BVT8	Nucleoplasm
TMUB2	MGC3123	ENSG00000168591	Q71RG4	Vesicles, Cytosol
TMX2	PDIA12, TXNDC14	ENSG00000213593	Q9Y320	Nucleoplasm, Cytosol
TNFAIP2	B94, EXOC3L3	ENSG00000185215	Q03169	Golgi apparatus, Cytosol
TNFAIP8L3	FLJ41287	ENSG00000183578	Q5GJ75	Cytosol
TNFRSF11A	CD265, FEO, LOH18CR1, PDB2, RANK	ENSG00000141655	Q9Y6Q6	Plasma membrane
TNFRSF12A	CD266, FN14, TweakR	ENSG00000006327	Q9NP84	Plasma membrane, Cytosol
TNFRSF14	ATAR, CD270, HVEA, HVEM, LIGHTR, TR2	ENSG00000157873	Q92956	Cytosol
TNFRSF21	CD358, DR6	ENSG00000146072	O75509	Plasma membrane, Cytosol
TNFSF15	MGC129934, MGC129935, TL1, TL1A, VEGI, VEGI192A	ENSG00000181634	O95150	Nuclear membrane
TNIK	KIAA0551	ENSG00000154310	Q9UKE5	Nucleoplasm
TNIP1	ABIN-1, KIAA0113, NAF1, VAN	ENSG00000145901	Q15025	Nucleoplasm
TNIP2	ABIN-2, FLIP1, KLIP, MGC4289	ENSG00000168884	Q8NFZ5	Nucleoplasm
TNK2	ACK, ACK1, p21cdc42Hs	ENSG00000061938	Q07912	Cytosol
TNNI3	CMD2A, CMH7, TNNC1	ENSG00000129991	P19429	Cytosol
TNNT1	ANM, FLJ98147, MGC104241, NEM5, STNT, TNT, TNTS	ENSG00000105048	P13805	Nucleoplasm, Golgi apparatus, Cytosol
TNPO1	IPO2, KPNB2, MIP, MIP1, TRN	ENSG00000083312	Q92973	Nucleoplasm
TNRC18	CAGL79, KIAA1856, TNRC18A	ENSG00000182095	O15417	Nucleoplasm, Nuclear membrane, Mitochondria
TOB2	APRO5, bK223H9, TOB4, TOBL, TROB2	ENSG00000183864	Q14106	Cytosol
TOLLIP	IL-1RAcPIP	ENSG00000078902	Q9H0E2	Plasma membrane, Cytosol
TOM1		ENSG00000100284	O60784	Cytosol
TOMM40	C19orf1, D19S1177E, PER-EC1, PEREC1, TOM40	ENSG00000130204	O96008	Mitochondria
TOR1B	DQ1, MGC4386	ENSG00000136816	O14657	Nuclear speckles
TOX3	CAGF9, TNRC9	ENSG00000103460	O15405	Nucleoplasm
TP53BP2	53BP2, ASPP2, PPP1R13A	ENSG00000143514	Q13625	Cell Junctions, Cytosol
TP53INP1	DKFZp434M1317, FLJ22139, P53DINP1, SIP, Teap, TP53INP1A, TP53INP1B	ENSG00000164938	Q96A56	Cytosol
TPD52	D52, hD52, N8L	ENSG00000076554	P55327	Cytosol
TPD52L1	D53, hD53	ENSG00000111907	Q16890	Plasma membrane, Cell Junctions, Cytosol
TPD52L2	D54, hD54	ENSG00000101150	O43399	Vesicles
TPH1	TPH, TPRH	ENSG00000129167	P17752	Cytosol
TPM1	C15orf13, CMH3	ENSG00000140416	P09493	Actin filaments
TPM3	NEM1, TRK	ENSG00000143549	P06753	Actin filaments
TPM4		ENSG00000167460	P67936	Actin filaments
TPP2	TPPII	ENSG00000134900	P29144	Nuclear bodies, Cytosol
TPPP	p25, p25alpha, TPPP/p25, TPPP1	ENSG00000171368	O94811	Mitochondria, Cytosol
TPRG1L	FAM79A, FLJ21811, RP11-46F15.3	ENSG00000158109	Q5T0D9	Vesicles, Cytosol
TPRKB	CGI-121, CGI121	ENSG00000144034	Q9Y3C4	Cytosol
TPT1	fortilin, TCTP	ENSG00000133112	P13693	Cytosol
TPTE	CT44, PTEN2	ENSG00000274391	P56180	Cytosol
TPTE2	TPIP	ENSG00000132958	Q6XPS3	Cytosol
TRA2B	Htra2-beta, PPP1R156, SFRS10	ENSG00000136527	P62995	Nucleoplasm
TRADD	Hs.89862	ENSG00000102871	Q15628	Cytosol
TRAF2	RNF117, TRAP3	ENSG00000127191	Q12933	Cytosol
TRAFD1	FLN29	ENSG00000135148	O14545	Nucleoplasm
TRAIP	RNF206, TRIP	ENSG00000183763	Q9BWF2	Plasma membrane, Cytosol
TRAM2	KIAA0057	ENSG00000065308	Q15035	Cytosol
TRAPPC2L	HSPC176	ENSG00000167515	Q9UL33	Vesicles, Cytosol
TRAPPC3	BET3	ENSG00000054116	O43617	Cytosol
TRAPPC4	PTD009, SBDN, TRS23	ENSG00000196655	Q9Y296	Cytosol
TRAPPC8	GSG1, HsT2706, KIAA1012, TRS85	ENSG00000153339	Q9Y2L5	Cytosol
TRDN		ENSG00000186439	Q13061	Plasma membrane, Cytosol
TRERF1	BCAR2, dJ139D8.5, HSA277276, RAPA, TReP-132	ENSG00000124496	Q96PN7	Nucleoplasm
TREX1	AGS1, DRN3	ENSG00000213689	Q9NSU2	Cytosol
TRIB1	C8FW, GIG2, TRB1	ENSG00000173334	Q96RU8	Plasma membrane, Cytosol
TRIB2	GS3955, TRB2	ENSG00000071575	Q92519	Nucleoplasm, Cytosol
TRIM11	BIA1, RNF92	ENSG00000154370	Q96F44	Nucleoplasm, Cytosol
TRIM14	KIAA0129	ENSG00000106785	Q14142	Nucleoplasm, Cytosol
TRIM15	RNF93, ZNF178, ZNFB7	ENSG00000204610	Q9C019	Cytosol
TRIM16	EBBP	ENSG00000221926	O95361	Cytosol
TRIM16L	TRIM70	ENSG00000108448	Q309B1	Cytosol
TRIM25	EFP, RNF147, ZNF147	ENSG00000121060	Q14258	Nucleoplasm, Cytosol
TRIM26	RNF95, ZNF173	ENSG00000234127	Q12899	Nucleoplasm, Cytosol
TRIM36	HAPRIN, RBCC728, RNF98	ENSG00000152503	Q9NQ86	Nucleoplasm, Cytosol
TRIM39	RNF23	ENSG00000204599	Q9HCM9	Cytosol
TRIM39-RPP21		ENSG00000248167		Cytosol
TRIM4	RNF87	ENSG00000146833	Q9C037	Cytosol
TRIM45	FLJ13181, RNF99	ENSG00000134253	Q9H8W5	Cytosol
TRIM47	GOA, RNF100	ENSG00000132481	Q96LD4	Cytosol
TRIM5	RNF88, TRIM5alpha	ENSG00000132256	Q9C035	Cytosol
TRIM50	FLJ32804, TRIM50A	ENSG00000146755	Q86XT4	Cytosol
TRIM54	MURF, MURF-3, RNF30	ENSG00000138100	Q9BYV2	Plasma membrane, Cytosol
TRIM55	MURF-2, RNF29	ENSG00000147573	Q9BYV6	Golgi apparatus
TRIM56	RNF109	ENSG00000169871	Q9BRZ2	Nucleoplasm, Cytosol
TRIM65		ENSG00000141569	Q6PJ69	Nucleoplasm
TRIM68	FLJ10369, RNF137, SS-56	ENSG00000167333	Q6AZZ1	Nucleoplasm, Cytosol
TRIM7	GNIP, RNF90	ENSG00000146054	Q9C029	Vesicles
TRIM73	TRIM50B	ENSG00000178809	Q86UV7	Cytosol
TRIM74	MGC45440, TRIM50C	ENSG00000155428	Q86UV6	Cytosol
TRIM8	GERP, RNF27	ENSG00000171206	Q9BZR9	Nucleoplasm
TRIML2	FLJ25801, SPRYD6	ENSG00000179046	Q8N7C3	Plasma membrane, Cytosol
TRIO	ARHGEF23	ENSG00000038382	O75962	Cytosol
TRIP6	MGC10556, MGC10558, MGC29959, MGC3837, MGC4423, OIP1, ZRP-1	ENSG00000087077	Q15654	Plasma membrane, Focal adhesion sites, Cytosol
TRIT1	FLJ20061, IPT	ENSG00000043514	Q9H3H1	Nucleoplasm
TRMT1	FLJ20244, TRM1	ENSG00000104907	Q9NXH9	Plasma membrane, Cytosol
TRMT10A	MGC27034, RG9MTD2, TRM10	ENSG00000145331	Q8TBZ6	Nucleoli, Actin filaments
TRMT13	CCDC76, FLJ10287, FLJ11219	ENSG00000122435	Q9NUP7	Nucleoplasm, Plasma membrane
TRMT2A	HTF9C	ENSG00000099899	Q8IZ69	Nucleoplasm, Cytosol
TRMT61B	FLJ20628	ENSG00000171103	Q9BVS5	Cytosol
TRMT9B	C8orf79, FLJ36980, hTRM9L, KIAA1456, TRM9L	ENSG00000250305	Q9P272	Nucleoplasm
TRNAU1AP	FLJ20503, SECP43, TRSPAP1	ENSG00000180098	Q9NX07	Nucleoplasm
TROVE2	Ro60, SSA2	ENSG00000116747	P10155	Cytosol
TRPC4AP	C20orf188, dJ756N5.2, DKFZp586C1223, DKFZP727M231, PPP1R158, TRRP4AP	ENSG00000100991	Q8TEL6	Cytosol
TRPM7	CHAK1, LTRPC7, TRP-PLIK	ENSG00000092439	Q96QT4	Plasma membrane
TRPV3	VRL3	ENSG00000167723	Q8NET8	Plasma membrane
TSC1	hamartin, KIAA0243, LAM, TSC	ENSG00000165699	Q92574	Cytosol
TSC2	LAM, PPP1R160, TSC4, tuberin	ENSG00000103197	P49815	Cytosol
TSC22D2	KIAA0669, TILZ4a, TILZ4b, TILZ4c	ENSG00000196428	O75157	Cytosol
TSC22D3	DIP, DSIPI, GILZ, hDIP, TSC-22R	ENSG00000157514	Q99576	Cytosol
TSC22D4	THG-1, TILZ2	ENSG00000166925	Q9Y3Q8	Cytosol
TSEN2	MGC2776, SEN2, SEN2L	ENSG00000154743	Q8NCE0	Nucleoplasm
TSG101	TSG10, VPS23	ENSG00000074319	Q99816	Cytosol
TSGA10	CEP4L, CT79	ENSG00000135951	Q9BZW7	Cytosol
TSNAX	TRAX	ENSG00000116918	Q99598	Nucleoplasm
TSNAXIP1	TXI1	ENSG00000102904	Q2TAA8	Nucleoplasm
TSPAN15	NET-7, TM4SF15	ENSG00000099282	O95858	Nucleoplasm, Cytosol
